id,source_tier,publisher,title,url,retrieved_at,access_status,robots_status,terms_status,copyright_use
SRC-LYSAGHT-WALLING-SOLUTIONS,3,Lysaght / BlueScope,Walling Solutions Design and Installation Manual,https://cdn.dcs.lysaght.com/download/walling-solutions,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic steel walling concepts paraphrased; proprietary profiles, spans, capacities, tables and fixing schedules are not encoded as universal requirements."
SRC-MASTERWALL-X-SERIES,3,MasterWall Australia,MasterWall X-Series external insulated cladding system information,https://masterwall.com.au/cladding-systems/x-series/,2026-08-17T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Australian manufacturer terminology paraphrased for EIFS anatomy, insulation panels, fixings, mesh, trims, render layers, battens and weathering accessories; exact installation requirements remain selected-system data."
SRC-MATCHMASTER-TV-RECEPTION-SYSTEMS,3,Matchmaster,Australian television-reception system support and component guidance,https://www.matchmaster.com.au/support/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic terrestrial-antenna, masthead-amplifier, coaxial-cable, splitter, outlet and power-injector anatomy paraphrased; reception design and proprietary performance remain project and product inputs."
SRC-MATERIALISED-WALLCOVERING-INSTALL,3,Materialised Australia,Australian specialist wallcovering installation guidance,https://materialised.com.au/resources/installation/handcrafted-wallpaper/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic table-trimmed wallcovering, adhesive film, test drop, butt seam and cleaning concepts paraphrased; proprietary material and installation requirements remain selected-product evidence."
SRC-MILTON-KING-WALLPAPER-INSTALL,3,Milton & King Australia,"Australian wallpaper preparation, adhesive, hanging and seam guidance",https://www.miltonandking.com.au/installation-care/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic primer, size, paste-the-wall, wallpaper drop, butt seam, pattern and edge concepts paraphrased; proprietary roll widths, adhesives and installation instructions remain selected-product evidence."
SRC-MITSUBISHI-AU-LOSSNAY,3,Mitsubishi Electric Australia,Australian residential heat-recovery ventilation systems and components,https://www.mitsubishielectric.com.au/products/residential/air-treatment/lossnay-ventilation/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic supply fan, exhaust fan, heat-exchanger core, filters, bypass damper, controller and ducted-air-path anatomy paraphrased; proprietary values remain selected-product data."
SRC-MITSUBISHI-AU-LOSSNAY-SPEC,3,Mitsubishi Electric Australia,Residential heat-recovery ventilator specification and installation anatomy,https://www.mitsubishielectric.com.au/wp-content/uploads/2022/03/N15SGGD0004A_VL-220CZGV-E_Specification-R.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic duct flanges, outdoor hoods, filters, motorised bypass damper, drain hose, fixing bands and maintenance access concepts paraphrased; model-specific instructions are not universal defaults."
SRC-MITSUBISHI-AU-RESIDENTIAL-AC,3,Mitsubishi Electric Australia,Australian residential air-conditioner unit and controller families,https://www.mitsubishielectric.com.au/products/residential/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic wall, floor, bulkhead, cassette, ducted, multi-split, outdoor-unit and controller families paraphrased; proprietary capacities and dimensions remain selected-product data."
SRC-MODWOOD-AU-INSTALLATION,3,ModWood Technologies,Australian composite decking installation and fixing guides,https://www.modwood.com.au/installation/,2026-08-17T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Australian manufacturer terminology used for WPC boards, face and concealed fixings, gaps, end clearances, ventilation and timber, steel or concrete support interfaces; exact values remain selected-product instructions."
SRC-MPAT-PAINTING-STANDARD,2,Master Painters Association of Tasmania,Australian painting-standard and trade-competency context,https://mpat.com.au/find-a-master-painter/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public current-standard identification and general trade considerations paraphrased; no licensed standard content or contractor endorsement is reproduced.
SRC-NARELLAN-FIBREGLASS-POOL-INSTALL,2,Narellan Pools Australia,Fibreglass swimming-pool installation FAQ,https://narellanpools.com.au/faqs/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Manufacturer installation terminology paraphrased; selected shell, ground conditions and engineering remain project-specific."
SRC-NASH-GENERAL-GUIDE,2,National Association of Steel-framed Housing,General Guide to Steel-Framed Building,https://nash.asn.au/wp-content/uploads/2022/04/2009NASH_General_Guide_02_1245818372.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,Physical concepts and common terminology paraphrased from the public guide; old numeric installation examples are not encoded.
SRC-NASH-NS300-2021,1,National Association of Steel-framed Housing,NASH Standard for Steel Framed Construction in Bushfire Areas 2021 (NS300) metadata,https://nash.asn.au/product/nash-standard-for-steel-framed-construction-in-bushfire-areas-2021-ns300/,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,Public designation and scope metadata only; licensed construction requirements are not stored.
SRC-NASH-PART1-METADATA,1,National Association of Steel-framed Housing,NASH Standard — Residential and Low-rise Steel Framing Part 1 metadata,https://nash.asn.au/secure-download/nash-standard-residential-and-low-rise-steel-framing-part-1-design-criteria-ns100/,2026-08-16T00:00:00+10:00,public_metadata,not_checked_no_crawl,not_checked,Public product metadata only; licensed standard content is not accessed or reproduced.
SRC-NASH-PART2-METADATA,1,National Association of Steel-framed Housing,NASH Standard — Residential and Low-rise Steel Framing Part 2 metadata,https://nash.asn.au/product/nash-standard-residential-and-low-rise-steel-framing-part-2-design-solutions/,2026-08-16T00:00:00+10:00,public_metadata,not_checked_no_crawl,not_checked,Public product metadata used for scope only; licensed standard content is not accessed or reproduced.
SRC-NASH-STEEL-INNOVATION,2,National Association of Steel-framed Housing and CSIRO,Innovation in Steel Framing,https://www.nash.asn.au/wp-content/uploads/2022/04/steel-innovation_1411524908.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,Component families and section-shape concepts paraphrased; property tables are not reproduced.
SRC-NATIONAL-PRECAST-BEAMS,2,National Precast Concrete Association Australia,Precast concrete beam families,https://nationalprecast.com.au/portfolio_page/beams/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic beam profiles and bearing roles paraphrased; dimensions, reinforcement and connection design remain project-specific."
SRC-NATIONAL-PRECAST-HOLLOWCORE,2,National Precast Concrete Association Australia,Hollowcore precast panels,https://nationalprecast.com.au/portfolio_page/hollowcore-walling/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic hollowcore panel anatomy and applications paraphrased; proprietary section profiles, spans and bearing details are not generalised."
SRC-NATIONAL-PRECAST-PRODUCTS,2,National Precast Concrete Association Australia,Australian precast concrete product families,https://nationalprecast.com.au/portfolio_page/products/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Generic product-family and physical-component vocabulary paraphrased; supplier-specific systems and engineering remain selected-product evidence.
SRC-NBN-RESIDENTIAL-PREPARATION-2025,1,nbn co,Preparing new residential developments for the nbn network — public lead-in and equipment guide,https://www.nbnco.com.au/content/dam/nbn/documents/developers/standards/lead-in-equipment-design-standards.pdf.coredownload.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic pathway, lead-in and premises-equipment anatomy paraphrased; network-specific dimensions and acceptance rules remain current nbn project inputs."
SRC-NESS-AU-RESIDENTIAL-ALARM-SYSTEMS,3,Ness Corporation,Australian residential security alarm system kits and component families,https://ness.com.au/security-kits,2026-08-16T00:00:00+10:00,public_html_and_linked_manuals,not_checked_no_crawl,not_checked,"Generic alarm panel, power supply, backup battery, keypad, PIR detector, reed contact, siren, strobe and communicator anatomy paraphrased; proprietary zone capacities, programming and performance remain selected-product data."
SRC-NEWTECHWOOD-AU-CLADDING,3,NewTechWood Australia,Australian wood-plastic composite cladding system information,https://newtechwood.com.au/cladding/,2026-08-17T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Australian manufacturer terminology paraphrased for WPC cladding boards, profiles, clips, starter or end clips, trims, gaps and support interfaces; exact product instructions remain selected-system data."
SRC-NSSA-SECURITY-DOOR-GUIDE,2,National Security Screen Association,Buying a security door — current AS 5039 series overview,https://www.nssa.org.au/buying-a-security-door,2026-08-17T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Australian industry-association overview used to distinguish a tested security screen from an ordinary barrier or insect screen and to confirm the current three-part AS 5039 pathway.
SRC-NSW-BESS-AMENDMENT-2025,1,NSW Government,Changes to the battery installation standard,https://www.nsw.gov.au/housing-and-construction/compliance-and-regulation/electricians/electrical-standards-rules-and-notes/changes-to-battery-standard,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Adoption status and public change summary paraphrased; exact clearance values and configurations remain licensed-standard and project data.
SRC-NSW-DRY-PLASTERING-WORK,2,NSW Government,Dry plastering work — licence scope and physical work families,https://www.nsw.gov.au/business-and-economy/licences-and-credentials/building-and-trade-licences-and-registrations/dry-plastering-work,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Public jurisdictional scope paraphrased; licensing thresholds and practitioner obligations are evidence, not geometry or national rules."
SRC-NSW-ELECTRICAL-STANDARDS,1,NSW Government,"Electrical standards, rules and notes",https://www.nsw.gov.au/housing-and-construction/compliance-and-regulation/electricians/electrical-standards-rules-and-notes,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Regulatory pathway and publicly described installation topics paraphrased; licensed Wiring Rules content is not reproduced.
SRC-NSW-H8-VARIATION,1,Australian Building Codes Board / New South Wales,NSW Part H8 — Livable housing design variation,https://ncc.abcb.gov.au/editions/ncc-2022/adopted/volume-two/5-new-south-wales/h8-livable-housing-design,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public jurisdiction variation status paraphrased; current NSW legislation and approval date remain controlling.
SRC-NSW-HEALTH-AWTS-CERTIFICATE,1,NSW Health,Accredited aerated wastewater treatment system — component schedule example,https://www.health.nsw.gov.au/environment/domesticwastewater/accreditations/sts-awts058.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,Generic chamber and equipment concepts derived from a public accreditation certificate; product values and proprietary arrangement not copied into canonical objects.
SRC-NSW-HEALTH-COMPOSTING-TOILET-GUIDE,1,NSW Health,Waterless composting toilets accreditation guideline,https://www.health.nsw.gov.au/environment/domesticwastewater/Documents/wct-accred-guideline.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,Physical terminology paraphrased; standards definitions are not reproduced.
SRC-NSW-HEALTH-ONSITE-WASTEWATER,1,NSW Health,On-site single domestic wastewater management,https://www.health.nsw.gov.au/environment/domesticwastewater/Pages/default.aspx,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Facility categories, accreditation boundaries and current register metadata paraphrased."
SRC-NSW-HEALTH-RAINWATER,1,NSW Health,Rainwater tanks,https://www.health.nsw.gov.au/environment/water/Pages/rainwater.aspx,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public-health component and maintenance concepts paraphrased.
SRC-NSW-OWM-GUIDELINES-2026,1,"NSW Department of Planning, Housing and Infrastructure",Onsite Wastewater Management Guidelines,https://www.olg.nsw.gov.au/sites/default/files/2026-02/onsite-wastewater-management-guidelines.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,Current government system anatomy and treatment concepts paraphrased; design values remain project metadata.
SRC-NSW-SERVICE-INSTALLATION-RULES-2026,1,NSW Government,Service and Installation Rules of New South Wales — April 2026,https://www.energy.nsw.gov.au/sites/default/files/2026-05/Service-and-Installation-Rules-NSW-April-2026.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Supply-boundary and service-component concepts paraphrased; network-specific dimensions, diagrams and procedural requirements are not copied into object defaults."
SRC-NSW-SMART-METERS,1,NSW Government,Smart meters — information for electrical workers,https://www.nsw.gov.au/housing-and-construction/compliance-and-regulation/electricians/smart-meters,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Metering roles and installation interfaces paraphrased; ownership, access and retailer procedures remain jurisdictional metadata."
SRC-NT-LIVABLE-HOUSING,1,"Northern Territory Department of Lands, Planning and Environment",Livable Housing Design in NCC 2022,https://environment.nt.gov.au/lands-planning/building/livable-housing-design-in-national-construction-code-2022,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public Northern Territory adoption and guidance summary paraphrased; current NT regulations and project permits remain controlling.
SRC-OLEX-CABLE-HANDBOOK-2017,3,Olex Australia,Australian cable handbook,https://www.olex.com.au/dam/jcr%3A1b58b92b-8fd8-4e2f-b93f-fb96c61ad889/Handbook%202017%20Online.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic Australian cable constructions and component terminology paraphrased; legacy tables, current ratings, dimensions and product availability are not encoded as current defaults."
SRC-OLIVERI-KITCHEN-SINK,2,Oliveri Solutions,Australian kitchen sink product construction and installation components,https://www.oliveri.com.au/products/petite-single-bowl-sink-with-drainer/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Manufacturer product terminology and component relationships paraphrased; dimensions, availability and installation remain selected-product data."
SRC-OLIVERI-LAUNDRY-TUB,2,Oliveri Solutions,Australian laundry tub product construction and rinse-bypass options,https://oliveri.com.au/products/laundry-70l-tub/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Manufacturer product terminology and component relationships paraphrased; capacity, dimensions and installation remain selected-product data."
SRC-PALLISIDE-UPVC-CLADDING,3,Palliside,Australian uPVC weatherboard cladding system information,https://www.palliside.com.au/,2026-08-17T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Australian manufacturer terminology paraphrased for vinyl and uPVC boards, locks, fixing hems, starter strips, J-channels, corner posts and movement clearances; exact values remain selected-product data."
SRC-PALMER-STEEL-STRINGERS,3,Palmer Steel Industries,Australian fabricated steel stair stringers and components,https://www.palmersteel.com.au/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Public Australian manufacturer product-family and fabrication terminology paraphrased; member design, welds, coatings and certification remain project-specific."
SRC-PENTAIR-FREEFLO-SAND-FILTER,2,Pentair Australia,FreeFlo sand filter installation and operating information,https://www.pentairpool.com.au/file/get/L300305---FreeFlo-Sand-Fi.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Manufacturer component terminology paraphrased; sizing, media quantity, pressure limits and installation remain selected-product data."
SRC-PENTAIR-MEGASKIM,2,Pentair Australia,MegaSkim pool skimmer component anatomy,https://www.pentairpool.com.au/pentair-pool-product/megaskim-skimmer/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Manufacturer component terminology paraphrased; installation and compatibility remain selected-product data.
SRC-PENTAIR-POOL-PUMPS,2,Pentair Australia,Residential swimming-pool pumps,https://www.pentairpool.com.au/pentair-pool-category/pumps/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Manufacturer product-family terminology paraphrased; hydraulic duty, energy rating and installation remain selected-product data."
SRC-PENTAIR-POOL-WHITE-GOODS,2,Pentair Australia,Pool white goods and maintenance components,https://www.pentairpool.com.au/pentair-pool-category/white-goods-pool-maintenance/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Manufacturer terminology paraphrased; dimensions, compatibility and hydraulic selection remain product data."
SRC-PENTAIR-STARGUARD-DRAIN,2,Pentair Australia,StarGuard pool suction outlet installation guide,https://www.pentairpool.com.au/file/get/StarguardMainDrainIG.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Manufacturer component terminology paraphrased; outlet layout, flow capacity and installation remain engineered product data."
SRC-POLYAIRE-HVAC-COMPONENTS,3,Polyaire,"Australian residential HVAC duct, fitting, grille, diffuser, return-air and zone-control component families",https://www.polyaire.com.au/one-stop-hvac-shop,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic flexible duct, fittings, plenums, return-air boxes, filters, outlets, dampers, sensors and zone-control component families paraphrased; proprietary dimensions and performance remain selected-product data."
SRC-POLYFLOR-SHEET-INSTALL,3,Polyflor Australia,"Sheet resilient flooring, coving and seam installation",https://www.polyflor.com.au/sites/au/files/2025-03/Section%203%20Installation%20of%20Sheet.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic sheet, adhesive, cove-former, capping-strip, corner and heat-welded-seam anatomy paraphrased; exact installation remains selected-product evidence."
SRC-PORTA-STRUCTAFLOR-MANUAL,3,Porta / Australian Panels,STRUCTAflor flooring installation and design resources,https://www.porta.com.au/technical-data/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic particleboard-sheet, tongue-and-groove, adhesive, fastener, cut-edge and support anatomy paraphrased; exact spans, fixings and exposure limits remain selected-product and design evidence."
SRC-PROMAT-FIRESTOP-SYSTEMS,3,Promat Australia,Australian fire-stopping systems and product families,https://www.promat.com/en-au/construction/applications/fire-stopping/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Public Australian manufacturer product-family and physical-system terminology paraphrased; tested applications, sizes and ratings remain product-specific evidence."
SRC-PROTECTOR-ALUMINIUM-POOL-FENCE,2,Protector Aluminium,Aluminium pool-fence system components,https://protectoraluminium.com.au/products/aluminium-pool-fencing/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Manufacturer system terminology paraphrased; barrier layout, compliance, spans and fixings remain selected-system evidence."
SRC-PROTECTOR-GLASS-POOL-SPIGOT,2,Protector Aluminium,Glass pool-fence spigot installation guide,https://www.protectoraluminium.com.au/wp-content/uploads/2024/06/Spigot-Pool-Balustrade-Installation-Guide-2024v1_02.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Manufacturer component terminology paraphrased; glass engineering, set-out, substrate and fixing remain selected-system evidence."
SRC-PROTECTOR-POOL-GATE-HINGE,2,Protector Aluminium,Self-closing pool-gate hinge installation guide,https://www.protectoraluminium.com.au/wp-content/uploads/2024/11/G8safe-Hinges-Install-Guides-2024-V2.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Manufacturer hardware terminology paraphrased; adjustment, gate mass and compliance remain selected-system evidence."
SRC-PROTECTOR-POOL-GATE-LATCH,2,Protector Aluminium,Pool-gate latch installation guide,https://www.protectoraluminium.com.au/wp-content/uploads/2024/06/Installation-Guide_Gate-Latches_2024v1.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Manufacturer hardware terminology paraphrased; latch position, compatibility and compliance remain selected-system evidence."
SRC-PTIA-BONDED-PT,2,Post Tensioning Institute of Australia,Bonded post-tensioning system components,https://ptia.org.au/wp-content/uploads/Appendix-APT04-February-2021.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic tendon, duct, anchorage, grout, vent and support anatomy paraphrased; proprietary installation, stressing and acceptance requirements are not reproduced."
SRC-PTIA-UNBONDED-PT,2,Post Tensioning Institute of Australia,Unbonded monostrand post-tensioning system components,https://www.ptia.org.au/wp-content/uploads/Appendix-APT05-February-2021.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,Generic greased-and-sheathed monostrand and anchorage anatomy paraphrased; proprietary system details and structural design remain selected evidence.
SRC-QBCC-TIMBER-DECK-BALCONY,1,Queensland Building and Construction Commission,Timber deck and balcony construction guide,https://www.qbcc.qld.gov.au/resources/guide/timber-deck-balcony-construction,2026-08-17T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Public regulator guidance paraphrased for deck anatomy, durability, maintenance and Queensland context; it is not substituted for adopted law or project engineering."
SRC-QLD-ASNZS3112-2025,1,WorkSafe Queensland Electrical Safety Office,Updated Australian standard for socket-outlets,https://www.worksafe.qld.gov.au/news-and-events/newsletters/esafe-newsletters/esafe-editions/esafe-electrical/2025-newsletters/december-2025/updated-australian-standard-for-socket-outlets,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Edition transition and public product-change summary paraphrased; licensed test specifications are not reproduced.
SRC-QLD-MODERN-HOMES,1,Queensland Department of Housing and Public Works,Queensland Modern Homes standards,https://www.chde.qld.gov.au/initiatives/modern-homes/modern-homes-standards,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public Queensland adoption and local-path summary paraphrased; QDC MP 4.5 and current legislation remain controlling.
SRC-RAVEN-AU-WEATHER-SEALS,3,Raven Products Australia,Australian door and window weather- and energy-sealing systems,https://raven.com.au/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Public Australian seal families, materials and host terminology paraphrased; tested systems and compatibility remain product-specific."
SRC-REHAU-AU-HYDRONIC,3,REHAU Australia,Australian hydronic underfloor-heating and radiator-connection systems,https://www.rehau.com/au-en/building-solutions/hydronic-heating-and-cooling,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic hydronic pipe, underfloor loop and radiator-connection system concepts paraphrased; proprietary product details remain selected-product data."
SRC-REHAU-UNDERFLOOR-GUIDE,3,REHAU,Underfloor-heating system installation guide and component anatomy,https://www.rehau.com/downloads/594742/floor-heating-installation-guide.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic heating loops, manifold, compression connection, room thermostat, circuit actuator and repair-coupling concepts paraphrased; jurisdiction and product-specific instructions remain project inputs."
SRC-RHEEM-WATER-HEATER-INSTALL,2,Rheem Australia,Australian storage water-heater installation instructions,https://www.rheem.com.au/rheem/medias/install-instruct-Rheem-gas-indoor-800-series-122630-Rev-01-2024-Nov.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,Generic installation component concepts paraphrased; model-specific values and arrangements remain selected-product data.
SRC-RMIT-BEARER,2,RMIT University Learning Lab,Sub-floor framing — Bearers,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/10_floor_systems/09_sub_floor_bearers/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-BOTTOM-PLATE,2,RMIT University Learning Lab,Timber wall framing — Bottom plates,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/11_wall_systems/01_timber_wall_framing/page_009.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-CEILING-JOIST,2,RMIT University Learning Lab,Conventional roof framing — Ceiling joists,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/02_conventional_roof_framing/page_002.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-COLLAR-TIE,2,RMIT University Learning Lab,Conventional roof framing — Collar ties,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/02_conventional_roof_framing/page_009.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-COMMON-STUD,2,RMIT University Learning Lab,Timber wall framing — Common studs,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/11_wall_systems/01_timber_wall_framing/page_004.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-DEEP-JOIST,2,RMIT University Learning Lab,Sub-floor framing — Deep floor joists,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/10_floor_systems/10_sub_floor_framing_floor_joists/page_009.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-FLOOR-GENERAL,2,RMIT University Learning Lab,Sub-floor framing — General,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/10_floor_systems/08_sub_floor_framing_general/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-FLOOR-JOIST,2,RMIT University Learning Lab,Sub-floor framing — Floor joists,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/10_floor_systems/10_sub_floor_framing_floor_joists/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-FOOTING-SLAB,2,RMIT University,Footing slabs and strip footings,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/09_footing_systems/06_concrete_slabs/page_003.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material; current application limits are not inferred from this legacy page.
SRC-RMIT-FOOTINGS-INTRO,2,RMIT University,Footing systems,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/09_footing_systems/topic_index.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material.
SRC-RMIT-FOUNDATION-SOILS,2,RMIT University,The bearing pressure of foundation soils,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/09_footing_systems/01_foundation_soils/page_001.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material.
SRC-RMIT-HANGING-BEAM,2,RMIT University Learning Lab,Conventional roof framing — Hanging beams,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/02_conventional_roof_framing/page_003.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-HIP-TRUSSES,2,RMIT University Learning Lab,The various trusses for hip roof systems,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/12_roof_systems/04_roof_trusses_general/page_005.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-JACK-STUD,2,RMIT University Learning Lab,Timber wall framing — Jack studs,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/11_wall_systems/01_timber_wall_framing/page_007.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-JAMB-STUD,2,RMIT University Learning Lab,Timber wall framing — Jamb studs,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/11_wall_systems/01_timber_wall_framing/page_006.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-LINTEL,2,RMIT University Learning Lab,Timber wall framing — Lintels,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/11_wall_systems/01_timber_wall_framing/page_003.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Educational concepts paraphrased.
SRC-RMIT-MASONRY-ARTICULATION,2,RMIT University,Masonry cladding — articulation joints,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/13_cladding_systems/04_masonry_cladding/page_005.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material; historical numerical guidance is not encoded.
SRC-RMIT-MASONRY-FLASHINGS,2,RMIT University,Masonry cladding — flashings,https://learninglab.rmit.edu.au/Toolbox/buildright/content/bcgbc4010a/13_cladding_systems/04_masonry_cladding/page_003.htm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Concepts paraphrased from public educational material; historical numerical guidance is not encoded.
